"","date","state","fips","cases","deaths","population","cases_per100k","deaths_per100k"
"17945",2020-06-27,"New Jersey","34",172727,14948,8881845,1944.7198189115,168.298365936357
"17946",2020-06-28,"New Jersey","34",173036,14975,8881845,1948.19882580703,168.602356830141
"17947",2020-06-29,"New Jersey","34",173126,14992,8881845,1949.21212878631,168.793758504005
"17948",2020-06-30,"New Jersey","34",173521,15035,8881845,1953.65940297314,169.27789214966
"17949",2020-07-01,"New Jersey","34",173782,15078,8881845,1956.59798161305,169.762025795316
"17950",2020-07-02,"New Jersey","34",174212,15107,8881845,1961.43931806961,170.088534533084
"17951",2020-07-03,"New Jersey","34",174598,15164,8881845,1965.78526195852,170.730293086628
"17952",2020-07-04,"New Jersey","34",174889,15189,8881845,1969.06160825819,171.011766136428
"17953",2020-07-05,"New Jersey","34",175258,15211,8881845,1973.21615047324,171.259462420252
"17954",2020-07-06,"New Jersey","34",175467,15229,8881845,1975.56926516957,171.462123016108
"17955",2020-07-07,"New Jersey","34",175734,15281,8881845,1978.57539734143,172.047586959691
"17956",2020-07-08,"New Jersey","34",175986,15423,8881845,1981.41264568341,173.646353882555
"17957",2020-07-09,"New Jersey","34",176217,15448,8881845,1984.01345666356,173.927826932355
"17958",2020-07-10,"New Jersey","34",176575,15479,8881845,1988.0441507367,174.276853514107
"17959",2020-07-11,"New Jersey","34",176906,15525,8881845,1991.77085391605,174.794763925738
"17960",2020-07-12,"New Jersey","34",177245,15525,8881845,1995.58762847134,174.794763925738
"17961",2020-07-13,"New Jersey","34",177469,15560,8881845,1998.10962699754,175.188826195458
"17962",2020-07-14,"New Jersey","34",177862,15582,8881845,2002.5343833404,175.436522479282
"17963",2020-07-15,"New Jersey","34",178252,15634,8881845,2006.92536291728,176.021986422866
"17964",2020-07-16,"New Jersey","34",178475,15665,8881845,2009.43610252149,176.371013004618
"17965",2020-07-17,"New Jersey","34",178525,15684,8881845,2009.99904862109,176.584932522466
"17966",2020-07-18,"New Jersey","34",178788,15699,8881845,2012.96014510499,176.753816352346
"17967",2020-07-19,"New Jersey","34",178757,15706,8881845,2012.61111852323,176.83262880629
"17968",2020-07-20,"New Jersey","34",178937,15715,8881845,2014.63772448179,176.933959104218
"17969",2020-07-21,"New Jersey","34",179230,15737,8881845,2017.93658862545,177.181655388042
"17970",2020-07-22,"New Jersey","34",179565,15707,8881845,2021.70832749277,176.843887728282
"17971",2020-07-23,"New Jersey","34",179807,15730,8881845,2024.43298661483,177.102842934098
"17972",2020-07-24,"New Jersey","34",180265,15765,8881845,2029.58957288716,177.496905203817
"17973",2020-07-25,"New Jersey","34",180778,15776,8881845,2035.36539986906,177.620753345729
"17974",2020-07-26,"New Jersey","34",181283,15787,8881845,2041.05115547502,177.744601487641
"17975",2020-07-27,"New Jersey","34",181732,15804,8881845,2046.10641144942,177.936003161505
"17976",2020-07-28,"New Jersey","34",182215,15825,8881845,2051.54447077156,178.172440523337
"17977",2020-07-29,"New Jersey","34",182641,15798,8881845,2056.34077154015,177.868449629553
"17978",2020-07-30,"New Jersey","34",182845,15809,8881845,2058.63759162651,177.992297771465
"17979",2020-07-31,"New Jersey","34",183535,15819,8881845,2066.40624780099,178.104886991385
"17980",2020-08-01,"New Jersey","34",183904,15830,8881845,2070.56079001604,178.228735133297
"17981",2020-08-02,"New Jersey","34",184225,15836,8881845,2074.17490397547,178.296288665249
"17982",2020-08-03,"New Jersey","34",184489,15846,8881845,2077.14725938136,178.408877885169
"17983",2020-08-04,"New Jersey","34",184845,15857,8881845,2081.15543561051,178.532726027081
"17984",2020-08-05,"New Jersey","34",185180,15842,8881845,2084.92717447783,178.363842197201
"17985",2020-08-06,"New Jersey","34",185554,15849,8881845,2089.13801130283,178.442654651145
"17986",2020-08-07,"New Jersey","34",185914,15860,8881845,2093.19122321995,178.566502793057
"17987",2020-08-08,"New Jersey","34",186282,15869,8881845,2097.334506513,178.667833090985
"17988",2020-08-09,"New Jersey","34",186626,15874,8881845,2101.20757567825,178.724127700945
"17989",2020-08-10,"New Jersey","34",186884,15878,8881845,2104.11237755219,178.769163388913
"17990",2020-08-11,"New Jersey","34",187328,15890,8881845,2109.11133891663,178.904270452817
"17991",2020-08-12,"New Jersey","34",187777,15885,8881845,2114.16659489104,178.847975842857
"17992",2020-08-13,"New Jersey","34",188433,15893,8881845,2121.55244771779,178.938047218793
"17993",2020-08-14,"New Jersey","34",189003,15903,8881845,2127.97003325323,179.050636438713
"17994",2020-08-15,"New Jersey","34",189281,15910,8881845,2131.100013567,179.129448892657
"17995",2020-08-16,"New Jersey","34",189294,15912,8881845,2131.2463795529,179.151966736641
"17996",2020-08-17,"New Jersey","34",189606,15916,8881845,2134.7591632144,179.197002424609
"17997",2020-08-18,"New Jersey","34",189937,15925,8881845,2138.48586639375,179.298332722537
"17998",2020-08-19,"New Jersey","34",190256,15926,8881845,2142.0774625092,179.309591644529
"17999",2020-08-20,"New Jersey","34",190356,15932,8881845,2143.2033547084,179.377145176481
"18000",2020-08-21,"New Jersey","34",190646,15941,8881845,2146.46844208608,179.478475474409
"18001",2020-08-22,"New Jersey","34",191175,15943,8881845,2152.42441181984,179.500993318393
"18002",2020-08-23,"New Jersey","34",191323,15946,8881845,2154.09073227466,179.534770084369
"18003",2020-08-24,"New Jersey","34",191548,15946,8881845,2156.62398972286,179.534770084369
"18004",2020-08-25,"New Jersey","34",191850,15953,8881845,2160.02418416444,179.613582538313
"18005",2020-08-26,"New Jersey","34",192086,15914,8881845,2162.68128975455,179.174484580625
"18006",2020-08-27,"New Jersey","34",192393,15921,8881845,2166.13777880609,179.253297034569
"18007",2020-08-28,"New Jersey","34",192751,15930,8881845,2170.16847287923,179.354627332497
"18008",2020-08-29,"New Jersey","34",193100,15933,8881845,2174.09783665443,179.388404098473
"18009",2020-08-30,"New Jersey","34",193391,15937,8881845,2177.3741829541,179.433439786441
"18010",2020-08-31,"New Jersey","34",193740,15945,8881845,2181.30354672931,179.523511162377
"18011",2020-09-01,"New Jersey","34",194070,15950,8881845,2185.01899098667,179.579805772337
"18012",2020-09-02,"New Jersey","34",194378,15964,8881845,2188.4867389602,179.737430680225
"18013",2020-09-03,"New Jersey","34",194756,15971,8881845,2192.74261147318,179.816243134169
"18014",2020-09-04,"New Jersey","34",195205,15978,8881845,2197.79786744759,179.895055588113
"18015",2020-09-05,"New Jersey","34",195530,15985,8881845,2201.45701709498,179.973868042057
"18016",2020-09-06,"New Jersey","34",195841,15989,8881845,2204.9585418345,180.018903730025
"18017",2020-09-07,"New Jersey","34",196173,15991,8881845,2208.69650393584,180.041421574009
"18018",2020-09-08,"New Jersey","34",196450,15996,8881845,2211.81522532762,180.097716183969
"18019",2020-09-09,"New Jersey","34",196779,16009,8881845,2215.51941066299,180.244082169864
"18020",2020-09-10,"New Jersey","34",197203,16014,8881845,2220.29319358759,180.300376779824
"18021",2020-09-11,"New Jersey","34",197677,16023,8881845,2225.6299226118,180.401707077752
"18022",2020-09-12,"New Jersey","34",198126,16027,8881845,2230.68517858621,180.44674276572
"18023",2020-09-13,"New Jersey","34",198423,16031,8881845,2234.02907841783,180.491778453688
"18024",2020-09-14,"New Jersey","34",198757,16034,8881845,2237.78955836316,180.525555219664
"18025",2020-09-15,"New Jersey","34",199193,16043,8881845,2242.69844835167,180.626885517592
"18026",2020-09-16,"New Jersey","34",199583,16054,8881845,2247.08942792854,180.750733659504
"18027",2020-09-17,"New Jersey","34",200152,16057,8881845,2253.49575454199,180.78451042548
"18028",2020-09-18,"New Jersey","34",200639,16061,8881845,2258.97884955209,180.829546113448
"18029",2020-09-19,"New Jersey","34",201100,16064,8881845,2264.1692125904,180.863322879424
"18030",2020-09-20,"New Jersey","34",201553,16067,8881845,2269.26950425278,180.8970996454
"18031",2020-09-21,"New Jersey","34",201945,16069,8881845,2273.68300167364,180.919617489384
"18032",2020-09-22,"New Jersey","34",202371,16076,8881845,2278.47930244223,180.998429943328
"18033",2020-09-23,"New Jersey","34",202779,16082,8881845,2283.07294261496,181.06598347528
"18034",2020-09-24,"New Jersey","34",203343,16091,8881845,2289.42297461845,181.167313773208
"18035",2020-09-25,"New Jersey","34",203891,16097,8881845,2295.59286387006,181.23486730516
"18036",2020-09-26,"New Jersey","34",204641,16103,8881845,2304.03705536406,181.302420837112
"18037",2020-09-27,"New Jersey","34",205339,16106,8881845,2311.89578291447,181.336197603088
"18038",2020-09-28,"New Jersey","34",205898,16107,8881845,2318.189520308,181.34745652508
"18039",2020-09-29,"New Jersey","34",206354,16117,8881845,2323.32358873635,181.460045745
"18040",2020-09-30,"New Jersey","34",207062,16122,8881845,2331.29490550668,181.51634035496
"18041",2020-10-01,"New Jersey","34",207676,16127,8881845,2338.20788360977,181.57263496492
"18042",2020-10-02,"New Jersey","34",208416,16131,8881845,2346.53948588385,181.617670652888
"18043",2020-10-03,"New Jersey","34",209363,16135,8881845,2357.20168501027,181.662706340856
"18044",2020-10-04,"New Jersey","34",209989,16136,8881845,2364.24977017725,181.673965262848
"18045",2020-10-05,"New Jersey","34",210500,16138,8881845,2370.00307931516,181.696483106832
"18046",2020-10-06,"New Jersey","34",211129,16147,8881845,2377.08494124813,181.79781340476
"18047",2020-10-07,"New Jersey","34",211638,16152,8881845,2382.81573254206,181.85410801472
"18048",2020-10-08,"New Jersey","34",212936,16161,8881845,2397.42981328767,181.955438312648
"18049",2020-10-09,"New Jersey","34",213801,16164,8881845,2407.16878081074,181.989215078624
"18050",2020-10-10,"New Jersey","34",214665,16171,8881845,2416.89648941183,182.068027532568
"18051",2020-10-11,"New Jersey","34",215416,16174,8881845,2425.35193982782,182.101804298544
"18052",2020-10-12,"New Jersey","34",215885,16175,8881845,2430.63237424206,182.113063220536
"18053",2020-10-13,"New Jersey","34",216873,16182,8881845,2441.75618917016,182.19187567448
"18054",2020-10-14,"New Jersey","34",217812,16191,8881845,2452.32831692064,182.293205972408
"18055",2020-10-15,"New Jersey","34",218783,16197,8881845,2463.26073017487,182.36075950436
"18056",2020-10-16,"New Jersey","34",219593,16202,8881845,2472.38045698838,182.41705411432
"18057",2020-10-17,"New Jersey","34",220527,16204,8881845,2482.89629012891,182.439571958304
"18058",2020-10-18,"New Jersey","34",221802,16211,8881845,2497.2514156687,182.518384412248
"18059",2020-10-19,"New Jersey","34",222994,16214,8881845,2510.67205068316,182.552161178224
"18060",2020-10-20,"New Jersey","34",223982,16227,8881845,2521.79586561126,182.69852716412
"18061",2020-10-21,"New Jersey","34",225012,16245,8881845,2533.39255526301,182.901187759976
"18062",2020-10-22,"New Jersey","34",226174,16263,8881845,2546.47542261771,183.103848355831
"18063",2020-10-23,"New Jersey","34",227219,16273,8881845,2558.24099609935,183.216437575751
"18064",2020-10-24,"New Jersey","34",229128,16281,8881845,2579.73427818207,183.306508951687
"18065",2020-10-25,"New Jersey","34",230257,16285,8881845,2592.44560111103,183.351544639655
"18066",2020-10-26,"New Jersey","34",231473,16292,8881845,2606.1364502533,183.430357093599
"18067",2020-10-27,"New Jersey","34",233120,16306,8881845,2624.67989477411,183.587982001487
"18068",2020-10-28,"New Jersey","34",234790,16324,8881845,2643.48229450075,183.790642597343
"18069",2020-10-29,"New Jersey","34",236340,16332,8881845,2660.93362358834,183.880713973279
"18070",2020-10-30,"New Jersey","34",238316,16339,8881845,2683.18125344453,183.959526427223
"18071",2020-10-31,"New Jersey","34",239679,16350,8881845,2698.52716411962,184.083374569135
"18072",2020-11-01,"New Jersey","34",241422,16354,8881845,2718.15146515167,184.128410257103
"18073",2020-11-02,"New Jersey","34",242790,16357,8881845,2733.55367043672,184.162187023079
"18074",2020-11-03,"New Jersey","34",244614,16371,8881845,2754.08994415012,184.319811930967
"18075",2020-11-04,"New Jersey","34",247057,16391,8881845,2781.59549057656,184.544990370807
"18076",2020-11-05,"New Jersey","34",249019,16403,8881845,2803.68549552486,184.680097434711
"18077",2020-11-06,"New Jersey","34",251180,16416,8881845,2828.01602594956,184.826463420607
"18078",2020-11-07,"New Jersey","34",254382,16425,8881845,2864.06709416793,184.927793718535
"18079",2020-11-08,"New Jersey","34",256395,16429,8881845,2886.73130413782,184.972829406503
"18080",2020-11-09,"New Jersey","34",258453,16440,8881845,2909.90216559735,185.096677548415
"18081",2020-11-10,"New Jersey","34",262230,16461,8881845,2952.42711396112,185.333114910247
"18082",2020-11-11,"New Jersey","34",265295,16476,8881845,2986.93570986659,185.501998740127
"18083",2020-11-12,"New Jersey","34",268787,16495,8881845,3026.25186546264,185.715918257975
"18084",2020-11-13,"New Jersey","34",272184,16522,8881845,3064.49842346945,186.019909151758
"18085",2020-11-14,"New Jersey","34",276537,16548,8881845,3113.50851090061,186.31264112355
"18086",2020-11-15,"New Jersey","34",281075,16566,8881845,3164.60149890028,186.515301719406
"18087",2020-11-16,"New Jersey","34",283294,16580,8881845,3189.58504680052,186.672926627294
"18088",2020-11-17,"New Jersey","34",287320,16618,8881845,3234.9134667403,187.10076566299
"18089",2020-11-18,"New Jersey","34",291374,16655,8881845,3280.55713649585,187.517345776694
"18090",2020-11-19,"New Jersey","34",295556,16689,8881845,3327.64194826638,187.900149124422
"18091",2020-11-20,"New Jersey","34",299182,16712,8881845,3368.46679940936,188.159104330238
"18092",2020-11-21,"New Jersey","34",303851,16746,8881845,3421.03470618999,188.541907677966
"18093",2020-11-22,"New Jersey","34",307819,16761,8881845,3465.71010865423,188.710791507845
"18094",2020-11-23,"New Jersey","34",311400,16772,8881845,3506.02830830756,188.834639649757
"18095",2020-11-24,"New Jersey","34",315675,16819,8881845,3554.16019982335,189.363808983381
"18096",2020-11-25,"New Jersey","34",319734,16886,8881845,3599.86016418886,190.118156756845
"18097",2020-11-26,"New Jersey","34",324207,16925,8881845,3650.22132225906,190.557254714533
"18098",2020-11-27,"New Jersey","34",328302,16942,8881845,3696.32660781628,190.748656388397
"18099",2020-11-28,"New Jersey","34",332104,16965,8881845,3739.13302922985,191.007611594213
"18100",2020-11-29,"New Jersey","34",335943,16978,8881845,3782.35603075712,191.153977580109
"18101",2020-11-30,"New Jersey","34",339133,16993,8881845,3818.27199191159,191.322861409989
"18102",2020-12-01,"New Jersey","34",343739,17083,8881845,3870.13058660672,192.336164389268
"18103",2020-12-02,"New Jersey","34",348042,17145,8881845,3918.57772793828,193.034217552772
"18104",2020-12-03,"New Jersey","34",352835,17209,8881845,3972.54174104592,193.75478856026
"18105",2020-12-04,"New Jersey","34",358498,17255,8881845,4036.30101628659,194.272698971892
"18106",2020-12-05,"New Jersey","34",363822,17306,8881845,4096.24351697198,194.846903993483
"18107",2020-12-06,"New Jersey","34",369852,17321,8881845,4164.13481658372,195.015787823363
"18108",2020-12-07,"New Jersey","34",373415,17336,8881845,4204.2503556412,195.184671653243
"18109",2020-12-08,"New Jersey","34",378891,17426,8881845,4265.90421246937,196.197974632523
"18110",2020-12-09,"New Jersey","34",383354,17542,8881845,4316.15278131965,197.504009583594
"18111",2020-12-10,"New Jersey","34",388474,17608,8881845,4373.79846191867,198.247098435066
"18112",2020-12-11,"New Jersey","34",392124,17662,8881845,4414.89352718945,198.855080222634
"18113",2020-12-12,"New Jersey","34",398364,17732,8881845,4485.14920041951,199.643204762074
"18114",2020-12-13,"New Jersey","34",402518,17751,8881845,4531.91876237426,199.857124279922
"18115",2020-12-14,"New Jersey","34",407316,17775,8881845,4585.93907009186,200.127338407729
"18116",2020-12-15,"New Jersey","34",411282,17872,8881845,4630.59195471211,201.219453840953
"18117",2020-12-16,"New Jersey","34",416983,18003,8881845,4694.77906898848,202.694372621905
"18118",2020-12-17,"New Jersey","34",421238,18080,8881845,4742.68578206442,203.561309615288
"18119",2020-12-18,"New Jersey","34",425134,18124,8881845,4786.55054214524,204.056702182936
"18120",2020-12-19,"New Jersey","34",429325,18173,8881845,4833.7366842137,204.608389360544
"18121",2020-12-20,"New Jersey","34",434500,18194,8881845,4892.00160552228,204.844826722376
"18122",2020-12-21,"New Jersey","34",437671,18223,8881845,4927.7036471589,205.171335460144
"18123",2020-12-22,"New Jersey","34",442274,18326,8881845,4979.52846508805,206.331004425319
"18124",2020-12-23,"New Jersey","34",447083,18466,8881845,5033.67262094756,207.907253504199
"18125",2020-12-24,"New Jersey","34",451787,18544,8881845,5086.63458999791,208.785449419574
"18126",2020-12-25,"New Jersey","34",456847,18595,8881845,5143.60473527741,209.359654441166
"18127",2020-12-26,"New Jersey","34",460846,18613,8881845,5188.6291643234,209.562315037022
"18128",2020-12-27,"New Jersey","34",463166,18630,8881845,5214.74986334483,209.753716710886
"18129",2020-12-28,"New Jersey","34",465910,18651,8881845,5245.64434529087,209.990154072718
"18130",2020-12-29,"New Jersey","34",469567,18777,8881845,5286.8182230156,211.408778243709
"18131",2020-12-30,"New Jersey","34",474285,18952,8881845,5339.93781697384,213.379089592309
"18132",2020-12-31,"New Jersey","34",479381,19042,8881845,5397.31328344505,214.392392571588
"18133",2021-01-01,"New Jersey","34",484882,19160,8881845,5459.24861332302,215.720945366644
"18134",2021-01-02,"New Jersey","34",490393,19187,8881845,5521.29653242091,216.024936260428
"18135",2021-01-03,"New Jersey","34",494063,19208,8881845,5562.61677613154,216.26137362226
"18136",2021-01-04,"New Jersey","34",545155,19244,8881845,6137.8576185466,216.666694813972
"18137",2021-01-05,"New Jersey","34",551419,19382,8881845,6208.38350590446,218.220426048867
"18138",2021-01-06,"New Jersey","34",557271,19523,8881845,6274.27071740162,219.807934049739
"18139",2021-01-07,"New Jersey","34",564750,19646,8881845,6358.47619497976,221.192781454754
"18140",2021-01-08,"New Jersey","34",571771,19756,8881845,6437.52508628556,222.431262873874
"18141",2021-01-09,"New Jersey","34",579182,19854,8881845,6520.96495716825,223.534637229089
"18142",2021-01-10,"New Jersey","34",584828,19886,8881845,6584.53283073506,223.894922732833
"18143",2021-01-11,"New Jersey","34",590165,19932,8881845,6644.62169740634,224.412833144465
"18144",2021-01-12,"New Jersey","34",594751,20039,8881845,6696.25511366163,225.617537797608
"18145",2021-01-13,"New Jersey","34",602629,20166,8881845,6784.95290111458,227.047420890592
"18146",2021-01-14,"New Jersey","34",609721,20253,8881845,6864.80117588181,228.026947103896
"18147",2021-01-15,"New Jersey","34",616086,20320,8881845,6936.46421436087,228.781294877359
"18148",2021-01-16,"New Jersey","34",622085,20414,8881845,7004.00648739085,229.839633544607
"18149",2021-01-17,"New Jersey","34",627221,20439,8881845,7061.83231074174,230.121106594407
"18150",2021-01-18,"New Jersey","34",631074,20458,8881845,7105.2129371769,230.335026112255
"18151",2021-01-19,"New Jersey","34",635701,20512,8881845,7157.30796923387,230.943007899823
"18152",2021-01-20,"New Jersey","34",641140,20667,8881845,7218.54524594834,232.688140808582
"18153",2021-01-21,"New Jersey","34",646188,20760,8881845,7275.38028416393,233.735220553838
"18154",2021-01-22,"New Jersey","34",650388,20875,8881845,7322.66775653032,235.029996582917
"18155",2021-01-23,"New Jersey","34",657536,20934,8881845,7403.1465309291,235.694272980445
"18156",2021-01-24,"New Jersey","34",662808,20951,8881845,7462.50356767091,235.885674654309
"18157",2021-01-25,"New Jersey","34",666951,20972,8881845,7509.14928148375,236.122112016141
"18158",2021-01-26,"New Jersey","34",671727,21105,8881845,7562.92189291752,237.619548641076
"18159",2021-01-27,"New Jersey","34",676537,21234,8881845,7617.07730769902,239.071949578044
"18160",2021-01-28,"New Jersey","34",681283,21301,8881845,7670.51215147303,239.826297351507
"18161",2021-01-29,"New Jersey","34",687269,21383,8881845,7737.90805851712,240.749528954851
"18162",2021-01-30,"New Jersey","34",692543,21455,8881845,7797.28761310291,241.560171338275
"18163",2021-01-31,"New Jersey","34",696831,21484,8881845,7845.56587060459,241.886680076043
"18164",2021-02-01,"New Jersey","34",700346,21513,8881845,7885.14098140645,242.213188813811
"18165",2021-02-02,"New Jersey","34",703496,21584,8881845,7920.60658568124,243.012572275242
"18166",2021-02-03,"New Jersey","34",705807,21693,8881845,7946.62595440474,244.23979477237
"18167",2021-02-04,"New Jersey","34",709096,21793,8881845,7983.65654883642,245.36568697157
"18168",2021-02-05,"New Jersey","34",713324,21886,8881845,8031.25927101858,246.412766716825
"18169",2021-02-06,"New Jersey","34",717834,21964,8881845,8082.03700920248,247.290962632201
"18170",2021-02-07,"New Jersey","34",722166,21989,8881845,8130.81065927181,247.572435682001
"18171",2021-02-08,"New Jersey","34",724727,22011,8881845,8159.64475849331,247.820131965825
"18172",2021-02-09,"New Jersey","34",728304,22103,8881845,8199.91792245868,248.855952789088
"18173",2021-02-10,"New Jersey","34",732674,22191,8881845,8249.1194115637,249.846737924384
"18174",2021-02-11,"New Jersey","34",736330,22329,8881845,8290.28203036644,251.400469159279
"18175",2021-02-12,"New Jersey","34",740062,22393,8881845,8332.30032724057,252.121040166767
"18176",2021-02-13,"New Jersey","34",743819,22440,8881845,8374.6000971645,252.650209500391
"18177",2021-02-14,"New Jersey","34",745987,22454,8881845,8399.00944004314,252.807834408279
"18178",2021-02-15,"New Jersey","34",747432,22466,8881845,8415.27858232158,252.942941472183
"18179",2021-02-16,"New Jersey","34",751065,22497,8881845,8456.1822459185,253.291968053935
"18180",2021-02-17,"New Jersey","34",755174,22589,8881845,8502.44515638361,254.327788877198
"18181",2021-02-18,"New Jersey","34",758450,22721,8881845,8539.32938482939,255.813966580142
"18182",2021-02-19,"New Jersey","34",761496,22784,8881845,8573.62406121701,256.523278665638
"18183",2021-02-20,"New Jersey","34",764374,22834,8881845,8606.02723870997,257.086224765237
"18184",2021-02-21,"New Jersey","34",766405,22858,8881845,8628.89410927572,257.356438893045
"18185",2021-02-22,"New Jersey","34",769109,22874,8881845,8659.33823434208,257.536581644917
"18186",2021-02-23,"New Jersey","34",772267,22978,8881845,8694.8939099928,258.707509532085
"18187",2021-02-24,"New Jersey","34",775385,23035,8881845,8729.99922876384,259.349268085629
"18188",2021-02-25,"New Jersey","34",778960,23105,8881845,8770.24987488523,260.137392625068
"18189",2021-02-26,"New Jersey","34",782829,23192,8881845,8813.81064407226,261.116918838372
"18190",2021-02-27,"New Jersey","34",786964,23238,8881845,8860.36628650916,261.634829250004
"18191",2021-02-28,"New Jersey","34",789354,23252,8881845,8887.27511007004,261.792454157892
"18192",2021-03-01,"New Jersey","34",792496,23273,8881845,8922.65064296889,262.028891519724
"18193",2021-03-02,"New Jersey","34",795785,23321,8881845,8959.68123740056,262.569319775339
"18194",2021-03-03,"New Jersey","34",799476,23383,8881845,9001.23791847302,263.267372938843
"18195",2021-03-04,"New Jersey","34",802669,23491,8881845,9037.18765639346,264.483336513979
"18196",2021-03-05,"New Jersey","34",806367,23521,8881845,9078.82314991986,264.821104173739
"18197",2021-03-06,"New Jersey","34",810089,23557,8881845,9120.72885757407,265.226425365451
"18198",2021-03-07,"New Jersey","34",812609,23574,8881845,9149.1013409939,265.417827039314
"18199",2021-03-08,"New Jersey","34",814916,23590,8881845,9175.07567402944,265.597969791186
"18200",2021-03-09,"New Jersey","34",819042,23635,8881845,9221.52998616841,266.104621280826
"18201",2021-03-10,"New Jersey","34",822817,23691,8881845,9264.0324166882,266.735120912378
"18202",2021-03-11,"New Jersey","34",826631,23737,8881845,9306.97394516567,267.25303132401
"18203",2021-03-12,"New Jersey","34",830847,23854,8881845,9354.44156028393,268.570325197073
"18204",2021-03-13,"New Jersey","34",834714,23888,8881845,9397.97981162698,268.953128544801
"18205",2021-03-14,"New Jersey","34",838024,23903,8881845,9435.24684342048,269.122012374681
"18206",2021-03-15,"New Jersey","34",840846,23925,8881845,9467.0195212819,269.369708658505
"18207",2021-03-16,"New Jersey","34",844563,23966,8881845,9508.86893432614,269.831324460177
"18208",2021-03-17,"New Jersey","34",848875,24004,8881845,9557.41740595563,270.259163495873
"18209",2021-03-18,"New Jersey","34",853347,24076,8881845,9607.76730510384,271.069805879296
"18210",2021-03-19,"New Jersey","34",857739,24103,8881845,9657.21649049268,271.37379677308
"18211",2021-03-20,"New Jersey","34",862648,24134,8881845,9712.48653855139,271.722823354832
"18212",2021-03-21,"New Jersey","34",865886,24174,8881845,9748.94292796148,272.173180234512
"18213",2021-03-22,"New Jersey","34",869037,24181,8881845,9784.41979115826,272.251992688456
"18214",2021-03-23,"New Jersey","34",873840,24242,8881845,9838.49639348581,272.938786929968
"18215",2021-03-24,"New Jersey","34",877936,24293,8881845,9884.61293796503,273.51299195156
"18216",2021-03-25,"New Jersey","34",881880,24330,8881845,9929.01812630146,273.929572065263
"18217",2021-03-26,"New Jersey","34",887479,24358,8881845,9992.05683053465,274.244821881039
"18218",2021-03-27,"New Jersey","34",892145,24382,8881845,10044.5909605493,274.515036008847
"18219",2021-03-28,"New Jersey","34",896650,24389,8881845,10095.3124041232,274.593848462791
"18220",2021-03-29,"New Jersey","34",900271,24404,8881845,10136.0809606563,274.762732292671
"18221",2021-03-30,"New Jersey","34",905144,24486,8881845,10190.9456875233,275.685963896015
"18222",2021-03-31,"New Jersey","34",908812,24528,8881845,10232.2434133899,276.158838619679
"18223",2021-04-01,"New Jersey","34",914420,24591,8881845,10295.383447921,276.868150705174
"18224",2021-04-02,"New Jersey","34",918949,24615,8881845,10346.3751056228,277.138364832982
"18225",2021-04-03,"New Jersey","34",923394,24632,8881845,10396.4210138772,277.329766506846
"18226",2021-04-04,"New Jersey","34",927195,24637,8881845,10439.2161763688,277.386061116806
"18227",2021-04-05,"New Jersey","34",930026,24649,8881845,10471.0901845281,277.52116818071
"18228",2021-04-06,"New Jersey","34",933738,24700,8881845,10512.8833029624,278.095373202302
"18229",2021-04-07,"New Jersey","34",937979,24744,8881845,10560.6323911304,278.59076576995
"18230",2021-04-08,"New Jersey","34",942311,24783,8881845,10609.4060411998,279.029863727638
"18231",2021-04-09,"New Jersey","34",946504,24826,8881845,10656.6147011122,279.513997373293
"18232",2021-04-10,"New Jersey","34",950103,24859,8881845,10697.1355613614,279.885541799029
"18233",2021-04-11,"New Jersey","34",953490,24870,8881845,10735.2695301483,280.009389940941
"18234",2021-04-12,"New Jersey","34",955966,24896,8881845,10763.1466210005,280.302121912733
"18235",2021-04-13,"New Jersey","34",959920,24945,8881845,10807.6643985568,280.853809090341
"18236",2021-04-14,"New Jersey","34",963483,24987,8881845,10847.7799376143,281.326683814005
"18237",2021-04-15,"New Jersey","34",967401,25034,8881845,10891.892393979,281.855853147629
"18238",2021-04-16,"New Jersey","34",971782,25094,8881845,10941.2177312259,282.531388467148
"18239",2021-04-17,"New Jersey","34",975704,25134,8881845,10985.3752232785,282.981745346828
"18240",2021-04-18,"New Jersey","34",978853,25143,8881845,11020.8295686313,283.083075644756
"18241",2021-04-19,"New Jersey","34",981036,25161,8881845,11045.4077953398,283.285736240612
"18242",2021-04-20,"New Jersey","34",983875,25206,8881845,11077.3718748751,283.792387730252
"18243",2021-04-21,"New Jersey","34",987350,25252,8881845,11116.4966287973,284.310298141884
"18244",2021-04-22,"New Jersey","34",990580,25282,8881845,11152.8629468314,284.648065801644
"18245",2021-04-23,"New Jersey","34",993414,25328,8881845,11184.7707317567,285.165976213276
"18246",2021-04-24,"New Jersey","34",996197,25367,8881845,11216.1043116605,285.605074170963
"18247",2021-04-25,"New Jersey","34",997891,25380,8881845,11235.1769255149,285.751440156859
"18248",2021-04-26,"New Jersey","34",988886,25399,8881845,11133.790332977,285.965359674707
"18249",2021-04-27,"New Jersey","34",991010,25460,8881845,11157.704283288,286.652153916219
"18250",2021-04-28,"New Jersey","34",993121,25495,8881845,11181.4718676131,287.046216185939
"18251",2021-04-29,"New Jersey","34",995365,25529,8881845,11206.7368885631,287.429019533667
"18252",2021-04-30,"New Jersey","34",997222,25554,8881845,11227.6447067023,287.710492583467
"18253",2021-05-01,"New Jersey","34",998811,25588,8881845,11245.5351337475,288.093295931194
"18254",2021-05-02,"New Jersey","34",1000009,25600,8881845,11259.023322294,288.228402995098
